GAS,ID,MARKET_DOMAIN_DESCR,MOD_VOLUME_CONSUMPTION,Sum of Sales_CR,TIMESTAMP - Month,TIMESTAMP - Year,ZIPcode,new_GAS,new_MARKET_DOMAIN_DESCR,new_TIMESTAMP - Month
OX,1031.0,A&F,138879.74300000002,-0.481100818,February,2017,992.0,3,0,3
CB,1032.0,A&F,132507.8901,-0.597714245,February,2016,992.0,1,0,3
CB,1032.0,A&F,968750.0211,-0.597714245,February,2017,992.0,1,0,3
CB,1033.0,A&F,80446.8,-0.597714245,February,2016,992.0,1,0,3
CB,1033.0,A&F,1025917.929,-0.597714245,February,2017,992.0,1,0,3
NI,1035.0,T&R,33228.667669999995,1.904847873,February,2017,7684.0,2,6,3
NI,1035.0,T&R,59947.641079999994,1.904847873,February,2016,7684.0,2,6,3
NI,1039.0,F&P,15547.18289,-0.525729332,February,2016,6373.0,2,2,3
NI,1039.0,F&P,206985.2505,-0.525729332,February,2017,6373.0,2,2,3
CB,1042.0,M&E,100962.8323,-0.5482839620000001,February,2016,6099.0,1,3,3
CB,1042.0,M&E,350947.8071,-0.5482839620000001,February,2017,6099.0,1,3,3
CB,1043.0,M&E,137106.716,-0.5482839620000001,February,2016,6099.0,1,3,3
CB,1043.0,M&E,438376.9331,-0.5482839620000001,February,2017,6099.0,1,3,3
CB,1044.0,F&P,59173.61709,-0.59842733,February,2016,6373.0,1,2,3
CB,1044.0,F&P,110053.4047,-0.59842733,February,2017,6373.0,1,2,3
NI,1071.0,T&R,71144.3594,1.528726399,February,2016,3492.0,2,6,3
NI,1071.0,T&R,2216537.38,1.528726399,February,2017,3492.0,2,6,3
NI,1090.0,M&E,7841.7755019999995,-0.577914489,February,2016,6099.0,2,3,3
NI,1090.0,M&E,11007.39825,-0.577914489,February,2017,6099.0,2,3,3
CB,1095.0,F&P,14477.75536,-0.600047373,February,2017,6373.0,1,2,3
CB,1095.0,F&P,18118.57481,-0.600047373,February,2016,6373.0,1,2,3
OX,1098.0,MD,2276.30605,-0.55194918,February,2016,2085.0,3,4,3
OX,1098.0,MD,9957.130476999999,-0.55194918,February,2017,2085.0,3,4,3
NI,1099.0,M&E,335555.1309,-0.38278445899999997,February,2016,1386.0,2,3,3
NI,1099.0,M&E,513622.2697,-0.38278445899999997,February,2017,1386.0,2,3,3
OX,1100.0,MD,4342.056068,-0.579988151,February,2016,5295.0,3,4,3
OX,1100.0,MD,8360.859662,-0.579988151,February,2017,5295.0,3,4,3
NI,1106.0,T&R,622739.4583,4.276620451,February,2017,7574.0,2,6,3
NI,1106.0,T&R,639534.2156,4.276620451,February,2016,7574.0,2,6,3
NI,1107.0,T&R,163395.5243,-0.388741622,February,2017,5287.0,2,6,3
NI,1107.0,T&R,280902.2191,-0.388741622,February,2016,5287.0,2,6,3
NI,1111.0,F&P,55572.2538,-0.505484568,February,2016,6370.0,2,2,3
NI,1111.0,F&P,151171.1552,-0.505484568,February,2017,6370.0,2,2,3
CB,1112.0,F&P,14955.0978,-0.5908087329999999,February,2017,1174.0,1,2,3
CB,1112.0,F&P,28202.224,-0.5908087329999999,February,2016,1174.0,1,2,3
OX,1116.0,MD,28065.047089999996,-0.542085947,February,2016,6096.0,3,4,3
OX,1116.0,MD,63032.28022000001,-0.542085947,February,2017,6096.0,3,4,3
OX,1117.0,MD,19141.18558,-0.542085947,February,2016,6096.0,3,4,3
OX,1117.0,MD,32211.46338,-0.542085947,February,2017,6096.0,3,4,3
OX,1119.0,MD,18717.1946,-0.5767628379999999,February,2017,1599.0,3,4,3
OX,1119.0,MD,24336.21183,-0.5767628379999999,February,2016,1599.0,3,4,3
NI,1124.0,T&R,313755.9255,0.369085137,February,2016,5287.0,2,6,3
NI,1124.0,T&R,397878.0652,0.369085137,February,2017,5287.0,2,6,3
NI,1125.0,T&R,18685.43743,0.369085137,February,2016,5287.0,2,6,3
NI,1125.0,T&R,21061.64899,0.369085137,February,2017,5287.0,2,6,3
NI,1126.0,T&R,177218.573,0.369085137,February,2017,5287.0,2,6,3
NI,1126.0,T&R,295971.4655,0.369085137,February,2016,5287.0,2,6,3
NI,1136.0,F&P,12991.65015,-0.591397701,February,2017,6275.0,2,2,3
NI,1136.0,F&P,15235.496659999999,-0.591397701,February,2016,6275.0,2,2,3
NI,1146.0,T&R,15607.8253,1.528726399,February,2016,3492.0,2,6,3
NI,1146.0,T&R,213164.081,1.528726399,February,2017,3492.0,2,6,3
OX,15.0,Others,30047.319710000003,0.148744522,January,2017,1098.0,3,5,4
NI,19.0,Chemicals,39601.44497,1.311563185,January,2017,6099.0,2,1,4
NI,48.0,A&F,195123.2876,-0.13991210699999998,January,2016,4692.0,2,0,4
NI,58.0,F&P,30900.732460000003,-0.5493979520000001,January,2016,1284.0,2,2,4
NI,58.0,F&P,39712.97102,-0.5493979520000001,January,2017,1284.0,2,2,4
AR,66.0,Others,81696.57118,2.20539035,January,2016,5288.0,0,5,4
AR,66.0,Others,453425.008,2.20539035,January,2017,5288.0,0,5,4
NI,133.0,F&P,2709.621395,-0.48359058200000005,January,2016,6373.0,2,2,4
NI,133.0,F&P,67426.56706,-0.48359058200000005,January,2017,6373.0,2,2,4
NI,148.0,T&R,108385.9297,-0.388741622,January,2016,5287.0,2,6,4
NI,148.0,T&R,510407.427,-0.388741622,January,2017,5287.0,2,6,4
NI,178.0,T&R,45424.58235,0.398252362,January,2017,3492.0,2,6,4
NI,219.0,A&F,35553.794369999996,-0.13991210699999998,January,2016,4692.0,2,0,4
NI,228.0,T&R,69617.4738,-0.5064954770000001,January,2016,6291.0,2,6,4
NI,244.0,Others,154300.5546,-0.510435148,January,2017,4988.0,2,5,4
NI,270.0,T&R,5236.7714240000005,-0.388741622,January,2016,5287.0,2,6,4
NI,270.0,T&R,20892.14213,-0.388741622,January,2017,5287.0,2,6,4
OX,272.0,MD,30887.56535,-0.475529975,January,2017,5746.0,3,4,4
NI,288.0,F&P,64469.66517000001,-0.551440209,January,2016,7389.0,2,2,4
NI,345.0,T&R,455673.0865,1.528726399,January,2017,3492.0,2,6,4
NI,348.0,T&R,721593.4079,0.84524383,January,2016,7687.0,2,6,4
NI,348.0,T&R,921490.5311,0.84524383,January,2017,7687.0,2,6,4
NI,361.0,T&R,730271.9986,-0.072595609,January,2016,0.0,2,6,4
CB,370.0,T&R,129949.8318,-0.595282627,January,2017,1098.0,1,6,4
OX,378.0,F&P,29373.26879,-0.48359058200000005,January,2016,6373.0,3,2,4
OX,378.0,F&P,32502.3799,-0.48359058200000005,January,2017,6373.0,3,2,4
NI,403.0,T&R,628664.6576,-0.04274655,January,2016,0.0,2,6,4
NI,440.0,F&P,2257803.225,0.39379728,January,2017,6374.0,2,2,4
CB,441.0,F&P,32335.72,-0.596043488,January,2017,6374.0,1,2,4
CB,460.0,F&P,4644.06,-0.600047373,January,2016,6373.0,1,2,4
CB,460.0,F&P,12409.28,-0.600047373,January,2017,6373.0,1,2,4
NI,518.0,M&E,41449.0048,-0.570296751,January,2016,6375.0,2,3,4
NI,560.0,A&F,245381.263,-0.409902106,January,2016,4987.0,2,0,4
NI,560.0,A&F,351224.4469,-0.409902106,January,2017,4987.0,2,0,4
NI,562.0,A&F,271660.4857,-0.43120708399999996,January,2016,6277.0,2,0,4
AR,612.0,A&F,118003.8789,-0.337577921,January,2016,7975.0,0,0,4
AR,612.0,A&F,212480.2523,-0.337577921,January,2017,7975.0,0,0,4
NI,622.0,M&E,204061.9982,0.126202049,January,2016,986.0,2,3,4
NI,644.0,A&F,406654.3915,0.110949466,January,2017,4692.0,2,0,4
NI,747.0,M&E,59747.22083,-0.31988600899999997,January,2016,897.0,2,3,4
CB,766.0,T&R,2720.025,-0.599049996,January,2016,7392.0,1,6,4
CB,766.0,T&R,3507.38,-0.599049996,January,2017,7392.0,1,6,4
NI,772.0,M&E,35660.49032,-0.563647915,January,2016,791.0,2,3,4
OX,780.0,Others,6677.982868,-0.592797347,January,2017,1098.0,3,5,4
CB,873.0,M&E,465721.9514,-0.5482839620000001,January,2017,6099.0,1,3,4
NI,920.0,F&P,65593.00645,-0.51263139,January,2017,1174.0,2,2,4
NI,925.0,T&R,879794.9546,0.149272784,January,2017,5696.0,2,6,4
NI,955.0,T&R,67468.931,-0.119736566,January,2016,1182.0,2,6,4
NI,955.0,T&R,338558.7489,-0.119736566,January,2017,1182.0,2,6,4
NI,983.0,A&F,36481.46279,-0.409902106,January,2016,4987.0,2,0,4
NI,983.0,A&F,39087.48977,-0.409902106,January,2017,4987.0,2,0,4
NI,994.0,M&E,354269.2076,-0.445163105,January,2017,6275.0,2,3,4
CB,1032.0,A&F,900335.8417,-0.597714245,January,2017,992.0,1,0,4
CB,1033.0,A&F,1143577.874,-0.597714245,January,2017,992.0,1,0,4
NI,1039.0,F&P,229313.5458,-0.525729332,January,2016,6373.0,2,2,4
NI,1039.0,F&P,294365.8282,-0.525729332,January,2017,6373.0,2,2,4
CB,1042.0,M&E,424884.0859,-0.5482839620000001,January,2017,6099.0,1,3,4
CB,1043.0,M&E,507853.8223,-0.5482839620000001,January,2017,6099.0,1,3,4
CB,1044.0,F&P,42771.85231,-0.59842733,January,2016,6373.0,1,2,4
CB,1044.0,F&P,132730.8049,-0.59842733,January,2017,6373.0,1,2,4
NI,1071.0,T&R,2515466.797,1.528726399,January,2017,3492.0,2,6,4
NI,1090.0,M&E,13691.016259999999,-0.577914489,January,2017,6099.0,2,3,4
CB,1095.0,F&P,5746.82453,-0.600047373,January,2016,6373.0,1,2,4
CB,1095.0,F&P,15355.75574,-0.600047373,January,2017,6373.0,1,2,4
OX,1098.0,MD,9606.637182999999,-0.55194918,January,2017,2085.0,3,4,4
NI,1099.0,M&E,604355.6086,-0.38278445899999997,January,2017,1386.0,2,3,4
NI,1099.0,M&E,613325.1578,-0.38278445899999997,January,2016,1386.0,2,3,4
OX,1100.0,MD,10795.61029,-0.579988151,January,2017,5295.0,3,4,4
NI,1107.0,T&R,109370.2794,-0.388741622,January,2016,5287.0,2,6,4
NI,1107.0,T&R,250474.96300000002,-0.388741622,January,2017,5287.0,2,6,4
NI,1111.0,F&P,119708.8815,-0.505484568,January,2016,6370.0,2,2,4
NI,1111.0,F&P,156497.1918,-0.505484568,January,2017,6370.0,2,2,4
CB,1112.0,F&P,11859.163279999999,-0.5908087329999999,January,2017,1174.0,1,2,4
CB,1112.0,F&P,21274.77825,-0.5908087329999999,January,2016,1174.0,1,2,4
OX,1116.0,MD,57900.28097000001,-0.542085947,January,2017,6096.0,3,4,4
OX,1116.0,MD,71927.25932000001,-0.542085947,January,2016,6096.0,3,4,4
OX,1117.0,MD,28628.87425,-0.542085947,January,2017,6096.0,3,4,4
OX,1117.0,MD,38593.02222,-0.542085947,January,2016,6096.0,3,4,4
OX,1119.0,MD,20560.2176,-0.5767628379999999,January,2017,1599.0,3,4,4
OX,1119.0,MD,41609.139039999995,-0.5767628379999999,January,2016,1599.0,3,4,4
NI,1124.0,T&R,562485.0216,0.369085137,January,2017,5287.0,2,6,4
NI,1125.0,T&R,21899.52996,0.369085137,January,2017,5287.0,2,6,4
NI,1126.0,T&R,271664.8189,0.369085137,January,2017,5287.0,2,6,4
NI,1136.0,F&P,14505.256830000002,-0.591397701,January,2017,6275.0,2,2,4
NI,1136.0,F&P,28154.12281,-0.591397701,January,2016,6275.0,2,2,4
AR,798.0,Others,157263.8658,2.20539035,December,2016,5288.0,0,5,2
AR,798.0,Others,496030.677,2.20539035,December,2017,5288.0,0,5,2
OX,1114.0,F&P,5111.680278,-0.40753164399999997,December,2016,1174.0,3,2,2
OX,1114.0,F&P,8283.862881000001,-0.40753164399999997,December,2017,1174.0,3,2,2
NI,1131.0,T&R,171776.4739,-0.47065965200000004,December,2017,7577.0,2,6,2
NI,1143.0,F&P,0.0,-0.40753164399999997,December,2017,1174.0,2,2,2
NI,1156.0,T&R,2163928.096,0.336534719,December,2017,1386.0,2,6,2
OX,1173.0,F&P,17877.53976,-0.505484568,December,2017,6370.0,3,2,2
CB,1174.0,F&P,16924.914,-0.505484568,December,2017,6370.0,1,2,2
NI,1176.0,T&R,1735694.9109999998,0.196900441,December,2017,3492.0,2,6,2
NI,1180.0,F&P,12678.5978,-0.40753164399999997,December,2017,1174.0,2,2,2
AR,798.0,Others,438087.235,2.20539035,November,2017,5288.0,0,5,9
OX,1114.0,F&P,9209.597448,-0.40753164399999997,November,2017,1174.0,3,2,9
OX,1114.0,F&P,213297.6773,-0.40753164399999997,November,2016,1174.0,3,2,9
NI,1131.0,T&R,163845.1004,-0.47065965200000004,November,2017,7577.0,2,6,9
NI,1143.0,F&P,0.0,-0.40753164399999997,November,2017,1174.0,2,2,9
NI,1156.0,T&R,2077566.7130000002,0.336534719,November,2017,1386.0,2,6,9
OX,1173.0,F&P,17628.322669999998,-0.505484568,November,2017,6370.0,3,2,9
CB,1174.0,F&P,11236.176000000001,-0.505484568,November,2017,6370.0,1,2,9
NI,1176.0,T&R,1656281.9,0.196900441,November,2017,3492.0,2,6,9
NI,1180.0,F&P,6240.0906,-0.40753164399999997,November,2017,1174.0,2,2,9
AR,798.0,Others,420235.5668,2.20539035,October,2017,5288.0,0,5,10
OX,1114.0,F&P,7117.664337,-0.40753164399999997,October,2016,1174.0,3,2,10
OX,1114.0,F&P,9245.177028,-0.40753164399999997,October,2017,1174.0,3,2,10
NI,1131.0,T&R,129022.0956,-0.47065965200000004,October,2017,7577.0,2,6,10
NI,1143.0,F&P,0.0,-0.40753164399999997,October,2017,1174.0,2,2,10
NI,1156.0,T&R,2117439.5319999997,0.336534719,October,2017,1386.0,2,6,10
OX,1173.0,F&P,15897.57194,-0.505484568,October,2017,6370.0,3,2,10
CB,1174.0,F&P,6845.514,-0.505484568,October,2017,6370.0,1,2,10
NI,1176.0,T&R,1776003.355,0.196900441,October,2017,3492.0,2,6,10
NI,1180.0,F&P,6981.3661,-0.40753164399999997,October,2017,1174.0,2,2,10
AR,798.0,Others,389590.1472,2.20539035,September,2017,5288.0,0,5,11
OX,1114.0,F&P,9338.470352,-0.40753164399999997,September,2016,1174.0,3,2,11
OX,1114.0,F&P,11642.62499,-0.40753164399999997,September,2017,1174.0,3,2,11
NI,1131.0,T&R,133492.2891,-0.47065965200000004,September,2017,7577.0,2,6,11
NI,1143.0,F&P,0.0,-0.40753164399999997,September,2017,1174.0,2,2,11
NI,1156.0,T&R,2072138.124,0.336534719,September,2017,1386.0,2,6,11
OX,1173.0,F&P,21378.97103,-0.505484568,September,2017,6370.0,3,2,11
CB,1174.0,F&P,10255.554,-0.505484568,September,2017,6370.0,1,2,11
NI,1176.0,T&R,1725151.6330000001,0.196900441,September,2017,3492.0,2,6,11
NI,1180.0,F&P,9569.6995,-0.40753164399999997,September,2017,1174.0,2,2,11
AR,798.0,Others,410826.0338,2.20539035,August,2017,5288.0,0,5,1
OX,1114.0,F&P,9209.873505,-0.40753164399999997,August,2016,1174.0,3,2,1
OX,1114.0,F&P,11696.86037,-0.40753164399999997,August,2017,1174.0,3,2,1
NI,1131.0,T&R,177723.2869,-0.47065965200000004,August,2017,7577.0,2,6,1
NI,1143.0,F&P,0.0,-0.40753164399999997,August,2017,1174.0,2,2,1
NI,1156.0,T&R,2136261.242,0.336534719,August,2017,1386.0,2,6,1
OX,1173.0,F&P,21238.52825,-0.505484568,August,2017,6370.0,3,2,1
CB,1174.0,F&P,11235.233999999999,-0.505484568,August,2017,6370.0,1,2,1
NI,1176.0,T&R,1711892.945,0.196900441,August,2017,3492.0,2,6,1
NI,1180.0,F&P,9713.4958,-0.40753164399999997,August,2017,1174.0,2,2,1
AR,798.0,Others,429537.98299999995,2.20539035,July,2017,5288.0,0,5,5
OX,1114.0,F&P,7755.684805,-0.40753164399999997,July,2016,1174.0,3,2,5
OX,1114.0,F&P,10185.206979999999,-0.40753164399999997,July,2017,1174.0,3,2,5
NI,1131.0,T&R,157471.0675,-0.47065965200000004,July,2017,7577.0,2,6,5
NI,1143.0,F&P,0.0,-0.40753164399999997,July,2017,1174.0,2,2,5
NI,1156.0,T&R,520551.8952,0.336534719,July,2016,1386.0,2,6,5
NI,1156.0,T&R,2147397.095,0.336534719,July,2017,1386.0,2,6,5
OX,1173.0,F&P,15312.39369,-0.505484568,July,2017,6370.0,3,2,5
CB,1174.0,F&P,12778.701000000001,-0.505484568,July,2017,6370.0,1,2,5
NI,1176.0,T&R,1829345.763,0.196900441,July,2017,3492.0,2,6,5
NI,1180.0,F&P,23006.2933,-0.40753164399999997,July,2017,1174.0,2,2,5
AR,798.0,Others,433300.4573,2.20539035,June,2017,5288.0,0,5,6
OX,1114.0,F&P,10263.96946,-0.40753164399999997,June,2016,1174.0,3,2,6
OX,1114.0,F&P,10709.72853,-0.40753164399999997,June,2017,1174.0,3,2,6
NI,1131.0,T&R,21472.839969999997,-0.47065965200000004,June,2017,7577.0,2,6,6
NI,1143.0,F&P,17458.67663,-0.40753164399999997,June,2017,1174.0,2,2,6
NI,1156.0,T&R,944763.5411,0.336534719,June,2016,1386.0,2,6,6
NI,1156.0,T&R,2038173.215,0.336534719,June,2017,1386.0,2,6,6
OX,1173.0,F&P,30480.21393,-0.505484568,June,2017,6370.0,3,2,6
CB,1174.0,F&P,13510.635,-0.505484568,June,2017,6370.0,1,2,6
NI,1176.0,T&R,1986376.6730000002,0.196900441,June,2017,3492.0,2,6,6
NI,1180.0,F&P,8050.3634,-0.40753164399999997,June,2017,1174.0,2,2,6
AR,798.0,Others,411408.4809,2.20539035,May,2017,5288.0,0,5,8
OX,1114.0,F&P,10179.87635,-0.40753164399999997,May,2017,1174.0,3,2,8
OX,1114.0,F&P,94676.07444,-0.40753164399999997,May,2016,1174.0,3,2,8
NI,1156.0,T&R,2170125.828,0.336534719,May,2017,1386.0,2,6,8
OX,1173.0,F&P,25998.9645,-0.505484568,May,2017,6370.0,3,2,8
CB,1174.0,F&P,7224.85112,-0.505484568,May,2017,6370.0,1,2,8
NI,1176.0,T&R,2150117.185,0.196900441,May,2017,3492.0,2,6,8
NI,1180.0,F&P,15312.6339,-0.40753164399999997,May,2017,1174.0,2,2,8
AR,798.0,Others,393617.0658,2.20539035,April,2017,5288.0,0,5,0
OX,1114.0,F&P,9668.96221,-0.40753164399999997,April,2017,1174.0,3,2,0
OX,1114.0,F&P,20384.66477,-0.40753164399999997,April,2016,1174.0,3,2,0
NI,1156.0,T&R,2104564.747,0.336534719,April,2017,1386.0,2,6,0
NI,1176.0,T&R,2342649.0609999998,0.196900441,April,2017,3492.0,2,6,0
NI,1180.0,F&P,53420.43692,-0.40753164399999997,April,2017,1174.0,2,2,0
AR,798.0,Others,398972.901,2.20539035,March,2017,5288.0,0,5,7
OX,1114.0,F&P,10570.63084,-0.40753164399999997,March,2017,1174.0,3,2,7
NI,1156.0,T&R,2188200.688,0.336534719,March,2017,1386.0,2,6,7
NI,1176.0,T&R,2674686.98,0.196900441,March,2017,3492.0,2,6,7
AR,798.0,Others,386373.2987,2.20539035,February,2017,5288.0,0,5,3
OX,1114.0,F&P,10335.01099,-0.40753164399999997,February,2017,1174.0,3,2,3
NI,1156.0,T&R,526021.3565,0.336534719,February,2017,1386.0,2,6,3
NI,1176.0,T&R,3050404.195,0.196900441,February,2017,3492.0,2,6,3
AR,798.0,Others,419887.4375,2.20539035,January,2017,5288.0,0,5,4
AR,798.0,Others,487455.0647,2.20539035,January,2018,5288.0,0,5,4
OX,1114.0,F&P,9760.496861,-0.40753164399999997,January,2017,1174.0,3,2,4
OX,1114.0,F&P,1051621.568,-0.40753164399999997,January,2018,1174.0,3,2,4
NI,1131.0,T&R,132131.5219,-0.47065965200000004,January,2018,7577.0,2,6,4
NI,1143.0,F&P,0.0,-0.40753164399999997,January,2018,1174.0,2,2,4
NI,1156.0,T&R,1607057.417,0.336534719,January,2018,1386.0,2,6,4
OX,1173.0,F&P,8253.07866,-0.505484568,January,2018,6370.0,3,2,4
CB,1174.0,F&P,6177.6359999999995,-0.505484568,January,2018,6370.0,1,2,4
NI,1176.0,T&R,1111640.091,0.196900441,January,2017,3492.0,2,6,4
NI,1176.0,T&R,1323034.5320000001,0.196900441,January,2018,3492.0,2,6,4
NI,1180.0,F&P,5660.4466,-0.40753164399999997,January,2018,1174.0,2,2,4
